step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.609801769256592,4.609318256378174,0.01452355645596981,0.00986941996961832,21.743248848842953
100,0.15493761003017426,6.109756946563721,1.0,0.004099605139344931,24.057007180760387
200,0.02196197770535946,6.373147487640381,1.0,0.006680838298052549,23.529056701803306
300,0.014788647182285786,6.606910228729248,1.0,0.00622532656416297,23.474425687856982
400,0.008994015865027905,6.636891841888428,1.0,0.007136350031942129,22.93079672704329
500,1.875805377960205,7.493335723876953,0.5568544268608093,0.00501062860712409,23.342843766825272
600,0.013293233700096607,6.717930793762207,1.0,0.00592165207490325,23.153811405358454
700,0.01089240238070488,6.5521087646484375,1.0,0.006984512787312269,22.89557890580044
800,0.0052835396490991116,6.807669639587402,1.0,0.00592165207490325,23.909272943083508
900,0.01827617920935154,6.509577751159668,1.0,0.0077436985448002815,24.20399803475344
1000,0.01738077774643898,6.2484307289123535,1.0,0.006984512787312269,23.870458043519466
1100,0.007885631173849106,6.462477207183838,1.0,0.0077436985448002815,24.901888627185443
1200,0.0032641105353832245,6.7336835861206055,1.0,0.00926207099109888,26.12382675336792
1300,0.026575010269880295,6.531125545501709,1.0,0.012906164862215519,27.788321351326214
1400,0.01844065822660923,5.9898576736450195,1.0,0.01199514139443636,26.366623199493056
1500,0.012139933183789253,5.9636006355285645,1.0,0.01214697863906622,26.80971280418947
1600,0.005200033076107502,6.189117908477783,1.0,0.013209839351475239,27.989804237814706
1700,0.0021886781323701143,6.443807601928711,1.0,0.016550257802009583,29.253118885047
1800,0.0009208417031913996,6.703812599182129,1.0,0.016702095046639442,30.537854852570042
1900,0.06429367512464523,5.766760349273682,1.0,0.029304586350917816,31.967165446519424
2000,0.017949098721146584,5.350029945373535,1.0,0.027786213904619217,30.08354021923807
2100,0.37069982290267944,5.055652618408203,0.9801629185676575,0.032341331243515015,30.762292178485993
2200,0.034123942255973816,4.647122383117676,1.0,0.04342544823884964,29.956961768503657
2300,0.03867439180612564,4.269391059875488,1.0,0.06893410533666611,30.65892663890902
2400,0.444877028465271,4.855640411376953,0.8629118204116821,0.028697237372398376,30.61948914971931
2500,0.030866853892803192,3.8269245624542236,1.0,0.1040085032582283,30.708530061287707
2600,0.018834656104445457,3.7705609798431396,1.0,0.11038566380739212,31.073412903110814
2700,0.023820683360099792,3.1529605388641357,1.0,0.19784390926361084,32.61452539625439
2800,0.021478667855262756,3.018810272216797,1.0,0.2064986377954483,31.610710553710916
2900,0.01029087696224451,2.810271739959717,1.0,0.2511387765407562,32.34385113203969
3000,0.004284469876438379,2.533062219619751,1.0,0.3184026777744293,33.296151207495036
3100,0.001781674800440669,2.194251775741577,1.0,0.395839661359787,34.271230239955024
3200,0.03335441276431084,1.7230583429336548,1.0,0.4983297884464264,35.75981305949013
3300,0.014281810261309147,1.117661714553833,1.0,0.687063455581665,33.386586449868
3400,0.011449321173131466,0.8938198089599609,1.0,0.777406632900238,32.721440497457365
3500,0.005179085768759251,0.5543023943901062,1.0,0.8729122281074524,33.252071515823424
3600,0.002192720538005233,0.2794943153858185,1.0,0.9453386068344116,33.92033315652658
3700,1.1775975227355957,2.772641658782959,0.6758767366409302,0.31460675597190857,34.75866098831879
3800,0.010593495331704617,0.19105924665927887,1.0,0.9744913578033447,33.52191534238604
3900,0.01038561575114727,0.11705457419157028,1.0,0.9921044707298279,32.21256490108872
4000,0.0050073652528226376,0.053161196410655975,1.0,0.9969632625579834,32.501707764664445
4100,0.002158885821700096,0.02119634859263897,1.0,0.9992408156394958,33.108252999094134
4200,0.0009276392520405352,0.007884889841079712,1.0,1.0,33.82610536734821
4300,0.005399727262556553,0.06622961163520813,1.0,0.990282416343689,34.286902539519076
4400,0.007924607023596764,0.045841239392757416,1.0,0.9945338368415833,32.07663125630349
4500,0.004904272500425577,0.023233352228999138,1.0,0.9993926286697388,31.848813509465415
4600,0.002198575297370553,0.010720302350819111,1.0,1.0,32.44161696258384
4700,0.011049794033169746,0.11174724996089935,1.0,0.98846036195755,32.67446753248195
4800,0.012223905883729458,0.0781484916806221,1.0,0.9893714189529419,30.27525617443964
4900,0.009326856583356857,0.043343860656023026,1.0,0.9949893951416016,29.69380799227623
5000,0.004208084661513567,0.021180909126996994,1.0,0.9992408156394958,30.11270604052283
5100,0.0018772513139992952,0.011538860388100147,1.0,0.9996963143348694,30.8458353505823
5200,0.0008505171281285584,0.007404736243188381,1.0,0.9996963143348694,31.819353983115274
5300,0.005662430077791214,0.03871111571788788,1.0,0.9939265251159668,32.64528308913904
5400,0.006689164787530899,0.0214733574539423,1.0,0.9993926286697388,30.42067959989842
5500,0.005215163342654705,0.012968206778168678,1.0,1.0,30.225618000244758
5600,0.002380162011831999,0.006011779885739088,1.0,1.0,31.139402630953477
5700,0.0010586854768916965,0.0025653201155364513,1.0,1.0,32.25236910640261
5800,0.0067317974753677845,0.046908531337976456,1.0,0.9922562837600708,31.241586131776174
5900,0.007123901974409819,0.026443831622600555,1.0,0.9990890026092529,30.29408806633891
6000,0.003441648790612817,0.010783497244119644,1.0,1.0,30.8833035436244
6100,0.0015579389873892069,0.004919398110359907,1.0,1.0,31.85289635453161
6200,0.15694259107112885,0.28444311022758484,0.9773290753364563,0.9491345286369324,32.984317997985066
6300,0.006073442753404379,0.03375423699617386,1.0,0.9936228394508362,31.271143412999855
6400,0.0063017732463777065,0.018910305574536324,1.0,1.0,30.289027182345997
6500,0.0031066189985722303,0.009114718995988369,1.0,1.0,30.7642481221717
6600,0.0014240371529012918,0.003798512276262045,1.0,1.0,31.632313582595934
6700,0.0006436529802158475,0.0016484244260936975,1.0,1.0,32.691126521665396
6800,0.004016762133687735,0.01900116540491581,1.0,0.9975706338882446,32.917053047294395
6900,0.005559679586440325,0.01246757060289383,1.0,1.0,30.862769012109407
7000,0.00375215127132833,0.007140436675399542,1.0,1.0,30.831087436141825
7100,0.0017051197355613112,0.0031569006387144327,1.0,1.0,31.653679800921406
7200,0.2742747962474823,0.4270888864994049,0.932341456413269,0.8931065797805786,32.80460683977334
7300,0.0066911824978888035,0.0405353307723999,1.0,0.993015468120575,31.48411653530686
7400,0.007012649904936552,0.022299829870462418,1.0,0.9996963143348694,30.65981766214604
7500,0.003274512942880392,0.00964833702892065,1.0,1.0,31.227388999236293
7600,0.001474008895456791,0.0041282931342720985,1.0,1.0,32.15253251210221
7700,0.006766529753804207,0.043143726885318756,1.0,0.9927118420600891,32.10069873385619
7800,0.010734803974628448,0.03514479473233223,1.0,0.9978742599487305,30.11867879327897
7900,0.006568523123860359,0.018752850592136383,1.0,0.9996963143348694,30.041030762307024
8000,0.0029662547167390585,0.008856822736561298,1.0,1.0,30.756395461145946
8100,0.0013327456545084715,0.0037649439182132483,1.0,1.0,31.73327405453848
8200,0.0006027370109222829,0.0014836585614830256,1.0,1.0,32.888046958255416
8300,0.0046056113205850124,0.025071660056710243,1.0,0.9965077638626099,34.01588874817534
8400,0.004864978604018688,0.013491281308233738,1.0,0.9998481869697571,31.549825742850807
8500,0.0043831695802509785,0.009388107806444168,1.0,1.0,31.08277036943728
8600,0.0020296061411499977,0.004330458585172892,1.0,1.0,31.862355662159086
8700,0.0008993184310384095,0.001794070820324123,1.0,1.0,32.90953022279445
8800,0.0042340694926679134,0.017849285155534744,1.0,0.9980261325836182,33.26310035456729
8900,0.005910321604460478,0.013863522559404373,1.0,1.0,31.455591996971666
9000,0.003454439342021942,0.007874980568885803,1.0,1.0,31.603470015101337
9100,0.0015242445515468717,0.0033418729435652494,1.0,1.0,32.442553234069514
9200,0.00610326835885644,0.024937041103839874,1.0,0.9969632625579834,32.847385175023405
9300,0.00947493128478527,0.02153327874839306,1.0,1.0,31.079138491148633
9400,0.005223304033279419,0.0115406708791852,1.0,1.0,31.154762227541198
9500,0.0023944333661347628,0.005267862230539322,1.0,1.0,31.830103740061098
9600,0.0042226724326610565,0.015178251080214977,1.0,0.9989371299743652,32.360978867963546
9700,0.006861554458737373,0.014787775464355946,1.0,1.0,30.857917014138195
9800,0.00370395858772099,0.007725980598479509,1.0,1.0,31.287805133780015
9900,0.005261518061161041,0.015249628573656082,1.0,0.9992408156394958,32.28161306846163
10000,0.006949616130441427,0.014846784062683582,1.0,1.0,30.85903517896248
10100,0.0037557899486273527,0.007958871312439442,1.0,1.0,31.169502736103293
