step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.607601165771484,4.610701084136963,0.012043925002217293,0.01093228068202734,21.743248848842953
100,0.1241912692785263,4.214358806610107,1.0,0.3114181458950043,23.951423608895258
200,0.019277043640613556,4.073095321655273,1.0,0.3229577839374542,23.28096384988295
300,0.013207752257585526,3.9691004753112793,1.0,0.32629820704460144,23.286859401316494
400,0.008523792959749699,3.9069981575012207,1.0,0.326753705739975,22.510766625608298
500,0.004053179174661636,3.9399607181549072,1.0,0.3272092342376709,22.642535742911342
600,0.011248298920691013,3.403597593307495,1.0,0.34163376688957214,22.900831012029542
700,0.00990876741707325,3.290099620819092,1.0,0.3442150056362152,22.3098971816956
800,0.005027020815759897,3.18343448638916,1.0,0.3545399308204651,23.074019708380575
900,0.021588658913969994,2.0671346187591553,1.0,0.4614333510398865,24.1969915469781
1000,0.01607135869562626,1.829471468925476,1.0,0.5118433237075806,23.235181510159357
1100,0.008841242641210556,1.445511817932129,1.0,0.6046158671379089,23.70618350125112
1200,0.0037138788029551506,0.9250650405883789,1.0,0.7634375691413879,24.67411783088014
1300,0.0015393744688481092,0.48694756627082825,1.0,0.8946249485015869,25.67520165208636
1400,0.0006448173662647605,0.20785239338874817,1.0,0.9649255871772766,26.68969040378994
1500,0.0002722642966546118,0.07147064059972763,1.0,0.9913452863693237,27.716143309477452
1600,0.00435021473094821,0.04782882332801819,1.0,0.9974187612533569,28.979047679432597
1700,0.003208623267710209,0.021444743499159813,1.0,0.9995445013046265,26.884265637999935
1800,0.002750587183982134,0.01517159678041935,1.0,0.9998481869697571,26.206336376079644
1900,0.0013072405708953738,0.00699779624119401,1.0,1.0,26.88390329947986
2000,0.000562140776310116,0.0026556155644357204,1.0,1.0,27.896282642436937
2100,0.00024304984253831208,0.0009635103633627295,1.0,1.0,28.986247195627076
