step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.600412368774414,4.599593162536621,0.00807823147624731,0.010060932487249374,21.746347561220677
100,0.0972094014286995,4.847609043121338,1.0,0.21935667097568512,23.798171386547335
200,0.018584294244647026,4.774815559387207,1.0,0.24047045409679413,23.027716654831067
300,0.012217137031257153,4.860222339630127,1.0,0.24245430529117584,23.06124530683984
400,0.008071030490100384,4.794942855834961,1.0,0.2458551824092865,22.31038618313495
500,0.015915503725409508,4.90991735458374,1.0,0.2433045208454132,23.040147569957515
600,0.010347429662942886,4.66179084777832,1.0,0.2484058439731598,22.080577357837925
700,0.005997042171657085,4.690593242645264,1.0,0.248122438788414,22.41218459098662
800,0.029904378578066826,4.713788032531738,1.0,0.24443814158439636,24.0840112384035
900,0.012972601689398289,4.338298320770264,1.0,0.25166502594947815,23.067008373425676
1000,0.008340880274772644,4.296616554260254,1.0,0.2533654570579529,23.533765756177687
1100,0.014965157955884933,3.968068838119507,1.0,0.2647017240524292,24.620670896233506
1200,0.015073844231665134,3.769528388977051,1.0,0.2651268243789673,23.886311671375488
1300,0.0072215949185192585,3.7218570709228516,1.0,0.27079495787620544,24.742650819800705
1400,0.002980999881401658,3.6807830333709717,1.0,0.2785886228084564,25.922856199709514
1500,0.001237983233295381,3.6284995079040527,1.0,0.2856737971305847,27.168285574352677
1600,0.0005180014413781464,3.5702266693115234,1.0,0.29885220527648926,28.442888754257673
1700,0.005837760400027037,2.6595993041992188,1.0,0.35354965925216675,28.443341168061067
1800,0.007763796020299196,2.541348934173584,1.0,0.3621935546398163,27.230726247583508
1900,0.0041810572147369385,2.314199924468994,1.0,0.4013036787509918,27.926087168738473
2000,0.0017948000459000468,2.00001859664917,1.0,0.4653535485267639,29.019748573559507
2100,0.0007618938107043505,1.6548882722854614,1.0,0.5444239974021912,30.166561252693395
2200,0.000323607207974419,1.3039106130599976,1.0,0.6307212710380554,31.31905359380376
2300,0.10746260732412338,1.7575507164001465,0.9974489808082581,0.5057389736175537,32.89853027783216
2400,0.008707033470273018,0.5108500123023987,1.0,0.8881961107254028,30.593995975492717
2500,0.008764076977968216,0.3255254924297333,1.0,0.9624486565589905,29.138315394812224
2600,0.004531730432063341,0.13871406018733978,1.0,0.991922914981842,29.30877766107176
2700,0.0019523160299286246,0.0404268354177475,1.0,0.9988663792610168,29.891582745379868
2800,0.0008383599342778325,0.01078751403838396,1.0,0.9995748996734619,30.558613161818236
2900,0.0003642404917627573,0.0029716663993895054,1.0,1.0,31.312320280756097
3000,0.00016016885638237,0.0008671561954542994,1.0,1.0,32.15426952532126
3100,0.0033074053935706615,0.01469641923904419,1.0,0.9998583197593689,31.540948344667562
3200,0.0037940756883472204,0.011379776522517204,1.0,1.0,29.745002737826912
