step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.598570823669434,4.599701881408691,0.012752391397953033,0.00941390823572874,21.736871635613124
100,0.07992608100175858,4.366367340087891,1.0,0.2689037322998047,25.621427575540604
200,0.008317077532410622,4.297672748565674,1.0,0.3058001697063446,26.34818202845111
300,0.002378500998020172,4.290925979614258,1.0,0.3152140974998474,26.657284946776343
400,0.0007730689831078053,4.31633996963501,1.0,0.3208320736885071,26.94085263774108
500,0.00026250569499097764,4.364047050476074,1.0,0.32462799549102783,27.232369893967533
600,9.08641450223513e-05,4.426946640014648,1.0,0.32629820704460144,27.54137861085787
700,3.178523184033111e-05,4.502330780029297,1.0,0.3299423158168793,27.870373206951143
800,1.1199906111869495e-05,4.590658664703369,1.0,0.3319161832332611,28.21872732857959
900,3.978744189225836e-06,4.691025733947754,1.0,0.3329790532588959,28.58201847660854
1000,0.001872733235359192,4.32780122756958,1.0,0.3302459716796875,29.349985204879875
1100,0.0006707669235765934,4.197735786437988,1.0,0.33540844917297363,29.152106850604408
1200,0.00030522781889885664,4.075393199920654,1.0,0.34178560972213745,28.97851142985631
1300,0.0001392931881127879,3.9722437858581543,1.0,0.34801092743873596,28.847104055421383
1400,6.347592716338113e-05,3.9152991771698,1.0,0.35256606340408325,28.76912355843048
1500,2.858585139620118e-05,3.91410756111145,1.0,0.35560280084609985,28.75725792072322
1600,1.2584820069605485e-05,3.9619617462158203,1.0,0.356361985206604,28.821758871948905
1700,5.376391527533997e-06,4.045302867889404,1.0,0.35681748390197754,28.96541908547883
1800,2.2143842670629965e-06,4.150704860687256,1.0,0.3560582995414734,29.182580461601194
1900,8.769457053858787e-07,4.2680182456970215,1.0,0.3580321967601776,29.450467048483905
2000,3.315309697882185e-07,4.384498596191406,1.0,0.3592468798160553,29.721144075441693
2100,1.4864210129417188e-07,4.470175743103027,1.0,0.35833585262298584,29.86894997653633
2200,9.285907509593017e-08,4.526440620422363,1.0,0.3565138280391693,29.872463137028262
2300,6.363739402104329e-08,4.555768013000488,1.0,0.3565138280391693,29.850161043848953
2400,5.4431719576086834e-08,4.554020881652832,1.0,0.35712116956710815,29.80986674510912
2500,0.000395908544305712,3.950148105621338,1.0,0.37078651785850525,30.390673957989982
2600,0.00012590936967171729,3.7674317359924316,1.0,0.37837839126586914,30.15238076966618
2700,5.839718505740166e-05,3.625784158706665,1.0,0.38627392053604126,29.927079565764924
2800,2.699244760151487e-05,3.4897098541259766,1.0,0.39538416266441345,29.732152590950847
2900,1.2359694665065035e-05,3.377418041229248,1.0,0.4003947675228119,29.57541693897571
3000,5.629967290587956e-06,3.3075361251831055,1.0,0.4051017165184021,29.466050931163775
3100,2.5427893888263498e-06,3.2886300086975098,1.0,0.4116307199001312,29.41384498552495
3200,1.12245834316127e-06,3.3168766498565674,1.0,0.41512298583984375,29.427035785143623
3300,4.7666807745372353e-07,3.382473945617676,1.0,0.4146674871444702,29.501275017912
3400,1.9994894273622776e-07,3.467042922973633,1.0,0.4111752212047577,29.581510506135743
3500,1.1110151376669819e-07,3.5481839179992676,1.0,0.4081384837627411,29.575578830856088
3600,7.478555374973439e-08,3.632389545440674,1.0,0.40115395188331604,29.533833369101263
3700,5.248923784506587e-08,3.6909358501434326,1.0,0.3970543444156647,29.49633705240954
3800,0.0009355124202556908,3.3560357093811035,1.0,0.40737929940223694,30.099283515915598
3900,0.0001352871477138251,2.9821054935455322,1.0,0.43638020753860474,29.879849517210385
4000,6.472034874605015e-05,2.805478811264038,1.0,0.4541451632976532,29.634426572937812
4100,3.120378460153006e-05,2.620964765548706,1.0,0.47039175033569336,29.413889741437742
4200,1.491998955316376e-05,2.446563482284546,1.0,0.4877011775970459,29.226266270392802
4300,7.092935447872151e-06,2.309619903564453,1.0,0.5063771605491638,29.081518673094433
4400,3.3473527309979545e-06,2.228013277053833,1.0,0.5132098197937012,28.9916473820755
4500,1.5524213949902332e-06,2.2029733657836914,1.0,0.5159429311752319,28.97025449129678
4600,7.025447530395468e-07,2.2250492572784424,1.0,0.5188277959823608,29.025352268477295
4700,3.081367196955398e-07,2.2807188034057617,1.0,0.5156392455101013,29.134602875711124
