step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.599045276641846,4.5985798835754395,0.009564293548464775,0.01047676894813776,21.736871635613124
100,0.1644904762506485,6.00720739364624,1.0,0.00531430309638381,24.018399973783215
200,0.5082517862319946,6.529202461242676,0.9238398671150208,0.007288187276571989,23.51398792261594
300,0.015046074986457825,6.429774284362793,1.0,0.007136350031942129,23.37917633719758
400,0.008421260863542557,6.524709224700928,1.0,0.0077436985448002815,22.944574215339827
500,0.0264375489205122,6.796517848968506,1.0,0.008806559257209301,23.30647415527091
600,0.014648529700934887,6.424131393432617,1.0,0.01002125721424818,23.182747992492992
700,0.013010472059249878,6.1959710121154785,1.0,0.00941390823572874,22.66229269302851
800,0.04089793562889099,6.0896525382995605,1.0,0.012906164862215519,24.14492634903853
900,0.020662540569901466,5.752899169921875,1.0,0.015183722600340843,23.354415424537
1000,0.2677612006664276,5.621486186981201,0.9929153323173523,0.015639234334230423,24.556850467903878
1100,0.025088617578148842,5.186955451965332,1.0,0.023686608299613,24.345897815790806
1200,0.10627948492765427,4.622997760772705,0.9996457695960999,0.04828424006700516,25.39521908329144
1300,0.03295029327273369,4.463997840881348,1.0,0.051624659448862076,24.651661285013233
1400,0.22384242713451385,4.178359031677246,0.9957491755485535,0.071819007396698,25.917818072640316
1500,0.02696186862885952,3.687788248062134,1.0,0.11129669100046158,25.573083894727134
1600,0.015576853416860104,3.5280075073242188,1.0,0.13483145833015442,26.254171464639985
1700,0.006407792214304209,3.329012393951416,1.0,0.1771940439939499,27.52707910028616
1800,0.04165414348244667,2.3741331100463867,1.0,0.3382933437824249,29.39674005380759
1900,0.01975615881383419,1.9920048713684082,1.0,0.4263589382171631,28.001170833920376
2000,0.012376490980386734,1.7072738409042358,1.0,0.5013665556907654,28.223377312953538
2100,0.0053370315581560135,1.2970330715179443,1.0,0.6225326657295227,29.228903708675972
2200,0.20179559290409088,1.739944338798523,0.981934130191803,0.5015183687210083,30.731208086677842
2300,0.01242172159254551,0.4167896509170532,1.0,0.9163376688957214,29.5152944862942
2400,0.009614283218979836,0.2829301357269287,1.0,0.9590039253234863,29.076767332134253
2500,0.004248769022524357,0.11308610439300537,1.0,0.9916489720344543,29.803619097775183
2600,0.001766892964951694,0.033880822360515594,1.0,0.9990890026092529,30.644225177600575
2700,0.0007192322518676519,0.007914476096630096,1.0,1.0,31.466111892811018
2800,0.0057085189037024975,0.030981939285993576,1.0,0.9989371299743652,30.457803484776115
2900,0.007858081720769405,0.02642856538295746,1.0,1.0,28.952492317424163
3000,0.004074502736330032,0.011243746615946293,1.0,1.0,29.124800422526363
3100,0.0017996479291468859,0.004264459013938904,1.0,1.0,29.76310187739769
3200,0.009153909049928188,0.04948607459664345,1.0,0.9931673407554626,30.833846931989516
3300,0.010852975770831108,0.030380157753825188,1.0,0.9993926286697388,28.840045421154336
3400,0.0074416701681911945,0.015690863132476807,1.0,1.0,28.686724190041993
3500,0.0033863228745758533,0.007036168128252029,1.0,1.0,29.445679467916158
3600,0.010042417794466019,0.04143717139959335,1.0,0.9937746524810791,28.692684712314307
3700,0.009774473495781422,0.02550881914794445,1.0,0.9996963143348694,27.928631002507068
3800,0.004640389233827591,0.011761491186916828,1.0,1.0,28.482006168299993
3900,0.011557781137526035,0.04882126674056053,1.0,0.991193413734436,28.355282333109955
4000,0.009980559349060059,0.025693196803331375,1.0,0.9995445013046265,27.774846621776973
4100,0.004709272645413876,0.011188341304659843,1.0,1.0,28.429330265426966
4200,0.0020971419289708138,0.005065373610705137,1.0,1.0,29.453888512010465
4300,0.006605267059057951,0.023498279973864555,1.0,0.9962040781974792,30.679154563802918
4400,0.006521252449601889,0.013444812037050724,1.0,1.0,28.956489556036086
4500,0.003946804907172918,0.0067421142011880875,1.0,1.0,29.174272879352323
4600,0.001784800784662366,0.0029008290730416775,1.0,1.0,30.094999006720258
4700,0.004303318448364735,0.019508473575115204,1.0,0.9977224469184875,30.37163801403571
4800,0.007148395292460918,0.01535793673247099,1.0,1.0,28.763620490152885
4900,0.003866962855681777,0.007762609049677849,1.0,1.0,29.048600411328902
5000,0.0017542063724249601,0.003532977309077978,1.0,1.0,29.876969297644642
5100,0.005942629650235176,0.015857066959142685,1.0,0.9998481869697571,29.072888250626455
5200,0.0073020681738853455,0.013712704181671143,1.0,1.0,28.16379579985193
