step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.596157550811768,4.598361968994141,0.010272759012877941,0.00971758272498846,21.745498805321443
100,0.16122965514659882,2.7750136852264404,1.0,0.34482234716415405,23.62860399841892
200,0.020098960027098656,1.2100446224212646,1.0,0.7169753909111023,22.915659769601753
300,0.007485696114599705,0.2329622060060501,1.0,0.9878530502319336,22.809993611853287
400,0.005247614812105894,0.1452711671590805,1.0,0.9942302107810974,21.83446607846185
500,0.002437480026856065,0.05664113536477089,1.0,0.9965077638626099,21.754708975374694
600,0.0010171040194109082,0.017194148153066635,1.0,0.9993926286697388,22.154374409410455
700,0.0004181673575658351,0.005114539992064238,1.0,1.0,22.809689847578714
800,0.0001755809353198856,0.001391274738125503,1.0,1.0,23.629509893066523
900,7.531700248364359e-05,0.00036853316123597324,1.0,1.0,24.589478041908425
1000,3.268271393608302e-05,0.00011643745528999716,1.0,1.0,25.659001025639316
