step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.598570823669434,4.599701881408691,0.012752391397953033,0.00941390823572874,21.736871635613124
100,0.13923314213752747,4.18357515335083,1.0,0.27133312821388245,23.804043518210356
200,0.020386498421430588,3.7651736736297607,1.0,0.31597328186035156,23.171686551676064
300,0.015975655987858772,3.3483033180236816,1.0,0.335104763507843,23.22535710072575
400,0.010532868094742298,3.201765537261963,1.0,0.3442150056362152,22.328207773007602
500,0.005051770713180304,3.0237014293670654,1.0,0.36000606417655945,22.345018969305
600,0.011966783553361893,1.811348795890808,1.0,0.5107804536819458,22.622884087161925
700,0.009886029176414013,1.6258037090301514,1.0,0.5595201849937439,21.872622553559896
800,0.0050440141931176186,1.1492465734481812,1.0,0.6975402235984802,22.348797818736738
900,0.0020805979147553444,0.5634022951126099,1.0,0.8742787837982178,23.2325679832447
1000,0.0008538867114111781,0.18550899624824524,1.0,0.9784390926361084,24.152304751449805
1100,0.00035827726242132485,0.04521770030260086,1.0,0.9968113899230957,25.098964148483436
1200,0.0001525306870462373,0.010663684457540512,1.0,0.9992408156394958,26.091771399086095
1300,6.359322287607938e-05,0.002469681203365326,1.0,0.9998481869697571,27.16655248649732
1400,0.018230687826871872,0.08588886260986328,1.0,0.9899787306785583,28.516723998321858
1500,0.002172853099182248,0.009063251316547394,1.0,0.9996963143348694,26.45965298365035
1600,0.0026797594036906958,0.00901288352906704,1.0,0.9998481869697571,25.04519841821704
1700,0.0016821506433188915,0.005210549104958773,1.0,1.0,25.282276140621725
1800,0.0007548691937699914,0.002227604389190674,1.0,1.0,26.250845608143447
1900,0.0003272081376053393,0.000888508337084204,1.0,1.0,27.36128551674457
