step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.597899436950684,4.599374771118164,0.012043925002217293,0.00971758272498846,21.745498805321443
100,0.0747220516204834,4.045315265655518,1.0,0.2936531901359558,25.636837873579164
200,0.008173814043402672,4.059606552124023,1.0,0.3150622546672821,26.342829617306936
300,0.002336908830329776,4.124231338500977,1.0,0.3193137049674988,26.653071234881835
400,0.0007599698146805167,4.209881782531738,1.0,0.3221985995769501,26.938242883290588
500,0.0002578033600002527,4.308821678161621,1.0,0.3252353370189667,27.23181088060518
600,8.900865213945508e-05,4.418272495269775,1.0,0.32660189270973206,27.542599857062843
700,3.1044113711686805e-05,4.5368828773498535,1.0,0.32796841859817505,27.87228910400908
800,1.0917742656602059e-05,4.664170265197754,1.0,0.3290312886238098,28.21999095828062
900,3.879382347804494e-06,4.800927639007568,1.0,0.3302459716796875,28.581776324795047
1000,0.00289547280408442,4.420960426330566,1.0,0.32660189270973206,29.461886897350062
1100,0.0007867146050557494,4.252325057983398,1.0,0.3331308960914612,29.279727569540306
1200,0.00035595378722064197,4.148329734802246,1.0,0.3376860022544861,29.108629784645505
1300,0.00015985638310667127,4.072264671325684,1.0,0.34178560972213745,28.98134837590038
1400,7.06532591721043e-05,4.044765472412109,1.0,0.34649255871772766,28.907136279386208
1500,3.0799223168287426e-05,4.069344997406006,1.0,0.3487701117992401,28.89474004292225
1600,1.3207585652708076e-05,4.1382904052734375,1.0,0.3501366674900055,28.951586537004328
1700,5.5439513744204305e-06,4.242187976837158,1.0,0.3499848246574402,29.08067403552409
1800,2.263875330754672e-06,4.371584892272949,1.0,0.35104766488075256,29.276693525372075
1900,8.905431627681537e-07,4.515486717224121,1.0,0.351958692073822,29.522809753287607
2000,3.376540007593576e-07,4.66023588180542,1.0,0.3487701117992401,29.773229281213645
2100,1.4733303999037162e-07,4.774820804595947,1.0,0.34785908460617065,29.909236897254953
2200,9.17189240112748e-08,4.85268497467041,1.0,0.3457333743572235,29.904965524914324
2300,5.966797544942892e-08,4.907812118530273,1.0,0.3443668484687805,29.875015621891674
2400,0.0008618544670753181,4.238537788391113,1.0,0.35271787643432617,30.46413027742547
2500,0.00020221740123815835,4.0023088455200195,1.0,0.3669905960559845,30.22113675015215
2600,9.322720870841295e-05,3.8558120727539062,1.0,0.37245672941207886,29.977214863284157
2700,4.3049883970525116e-05,3.7197251319885254,1.0,0.3808077871799469,29.758010833552003
2800,1.9815528503386304e-05,3.61397123336792,1.0,0.3852110505104065,29.570174884680643
2900,9.159294677374419e-06,3.558382034301758,1.0,0.39098086953163147,29.421844478797478
3000,4.23590836362564e-06,3.5588245391845703,1.0,0.39204373955726624,29.32422839740756
3100,1.9437040919001447e-06,3.6103649139404297,1.0,0.39052537083625793,29.289485757966556
3200,8.698092415215797e-07,3.7019286155700684,1.0,0.3885514736175537,29.328427701158276
3300,3.721964105807274e-07,3.814864158630371,1.0,0.3836926817893982,29.429916918601887
3400,1.672645737471612e-07,3.932973623275757,1.0,0.3808077871799469,29.51310214616208
3500,1.0438728281769727e-07,4.0465803146362305,1.0,0.3735195994377136,29.50399185772356
3600,7.643244259725179e-08,4.156914710998535,1.0,0.36638322472572327,29.479119597239528
3700,0.0013959947973489761,3.161259412765503,1.0,0.39052537083625793,29.987500957765132
3800,0.000514885236043483,3.011019468307495,1.0,0.4019131362438202,29.736025748054395
3900,0.00022580272343475372,2.859198808670044,1.0,0.41527482867240906,29.49831135242976
4000,9.919986769091338e-05,2.7006618976593018,1.0,0.4315214157104492,29.28181300668746
4100,4.385974534670822e-05,2.5620172023773193,1.0,0.4483753442764282,29.091863331441917
4200,1.9609680748544633e-05,2.472742795944214,1.0,0.46082597970962524,28.93590570699504
4300,8.858890396368224e-06,2.447019100189209,1.0,0.46689948439598083,28.823898485953855
4400,4.019280822831206e-06,2.481398344039917,1.0,0.4725174605846405,28.768491834607584
4500,1.8103492038790137e-06,2.559547185897827,1.0,0.4696325659751892,28.783116681180484
4600,7.899987508608319e-07,2.6595845222473145,1.0,0.46279987692832947,28.874916497860074
4700,3.292084613804036e-07,2.768139123916626,1.0,0.45824477076530457,29.024705301634754
4800,1.506690381347653e-07,2.897110939025879,1.0,0.44609779119491577,29.131193562958774
4900,9.817978963155838e-08,3.0386781692504883,1.0,0.4369875490665436,29.140761736425645
5000,6.95915289838922e-08,3.159235715866089,1.0,0.43076223134994507,29.137487723491656
