step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.599045276641846,4.5985798835754395,0.009564293548464775,0.01047676894813776,21.736871635613124
100,0.09877607971429825,6.282463550567627,1.0,0.00622532656416297,25.831111401864533
200,0.009304020553827286,6.915532112121582,1.0,0.007440024521201849,26.676984381428394
300,0.0026127875316888094,7.267879962921143,1.0,0.008351047523319721,27.028519700179068
400,0.0008425164269283414,7.607738018035889,1.0,0.007895535789430141,27.3458521627152
500,0.00028423673938959837,7.956204414367676,1.0,0.007288187276571989,27.667947450756284
600,9.78137759375386e-05,8.31415843963623,1.0,0.007591861300170422,28.00524930368811
700,3.406036557862535e-05,8.679876327514648,1.0,0.008199210278689861,28.360607596844673
800,1.1968699254794046e-05,9.050704956054688,1.0,0.008199210278689861,28.73378571805372
900,0.003710079938173294,9.202849388122559,1.0,0.00576981483027339,29.588211878481015
1000,0.0009183858055621386,9.192578315734863,1.0,0.00592165207490325,29.417826771535996
1100,0.00040812185034155846,9.163993835449219,1.0,0.007440024521201849,29.253369708374077
1200,0.00018481569713912904,9.152894020080566,1.0,0.007591861300170422,29.134435186858866
1300,8.487676677759737e-05,9.18624496459961,1.0,0.007591861300170422,29.075681866359357
1400,3.8849007978569716e-05,9.28866958618164,1.0,0.007591861300170422,29.09525877376946
1500,1.7256499631912448e-05,9.476613998413086,1.0,0.007591861300170422,29.207971859671183
1600,7.32084617993678e-06,9.748795509338379,1.0,0.007440024521201849,29.415905781931453
1700,2.965447265523835e-06,10.089016914367676,1.0,0.0077436985448002815,29.703955065593167
1800,1.1512155424497905e-06,10.472905158996582,1.0,0.007591861300170422,30.04297801237127
1900,4.310620624892181e-07,10.864119529724121,1.0,0.0077436985448002815,30.388395502961043
2000,1.7596350687654194e-07,11.127695083618164,1.0,0.008047373034060001,30.617548921387062
2100,0.06760886311531067,11.158745765686035,0.9812256693840027,0.00971758272498846,30.655324197260313
2200,0.00044097931822761893,10.78946304321289,1.0,0.00592165207490325,31.06359307344385
2300,0.00018493554671294987,10.729257583618164,1.0,0.00607348931953311,30.81084242453793
2400,8.266033546533436e-05,10.66643238067627,1.0,0.00622532656416297,30.578970590479738
2500,3.684190596686676e-05,10.605225563049316,1.0,0.007288187276571989,30.373997087111224
2600,1.6643045455566607e-05,10.55604076385498,1.0,0.007440024521201849,30.202723090194244
2700,7.66989523981465e-06,10.537729263305664,1.0,0.008351047523319721,30.076100335375763
2800,3.5862362892657984e-06,10.571086883544922,1.0,0.008351047523319721,30.009333775647157
2900,1.6606095414317679e-06,10.672002792358398,1.0,0.008351047523319721,30.019583047555017
3000,7.345535664171621e-07,10.846055030822754,1.0,0.008502884767949581,30.113753925044534
3100,3.055608601698623e-07,11.06742000579834,1.0,0.00926207099109888,30.26442125586037
3200,1.4526386848956463e-07,11.187104225158691,1.0,0.008654722012579441,30.338646024932434
3300,9.767306607955106e-08,11.202242851257324,1.0,0.008351047523319721,30.3092659061962
3400,6.494646243027091e-08,11.178576469421387,1.0,0.008199210278689861,30.267388014555745
3500,6.266615315553281e-08,11.09243106842041,1.0,0.007591861300170422,30.205175159987913
3600,0.0019811021629720926,10.866999626159668,1.0,0.00576981483027339,30.871948647929813
3700,0.0003177873441018164,10.86837387084961,1.0,0.00501062860712409,30.66384567882638
3800,0.00014060939429327846,10.81163215637207,1.0,0.00516246585175395,30.436195075391105
3900,6.1879436543677e-05,10.749094009399414,1.0,0.0065290010534226894,30.23606180857253
4000,2.7164209313923493e-05,10.685541152954102,1.0,0.0063771638087928295,30.068778107618247
4100,1.2046001756971236e-05,10.639067649841309,1.0,0.006832675542682409,29.942342768439524
4200,5.39535312782391e-06,10.63216495513916,1.0,0.008502884767949581,29.867983085162923
4300,2.409349917797954e-06,10.682916641235352,1.0,0.008654722012579441,29.85828633409012
4400,1.055062739396817e-06,10.800043106079102,1.0,0.008958396501839161,29.921989169397868
4500,4.3988768538838485e-07,10.9756441116333,1.0,0.00941390823572874,30.052840908400405
4600,1.909544096179161e-07,11.11961555480957,1.0,0.008806559257209301,30.174537016615858
4700,1.1388855369887096e-07,11.115123748779297,1.0,0.00926207099109888,30.176039215099415
4800,7.660135281639668e-08,11.0978422164917,1.0,0.008502884767949581,30.151619058398705
4900,0.02069982886314392,11.051054954528809,1.0,0.00592165207490325,30.599275905857517
5000,0.0001738417340675369,10.962950706481934,1.0,0.006832675542682409,30.69164937698236
5100,7.910765270935372e-05,10.875505447387695,1.0,0.007440024521201849,30.446836867514012
5200,3.662141170934774e-05,10.783489227294922,1.0,0.008199210278689861,30.227802744595806
5300,1.6662639609421603e-05,10.692363739013672,1.0,0.00926207099109888,30.04066766298875
5400,7.63231309974799e-06,10.61960506439209,1.0,0.00911023374646902,29.893141700526865
5500,3.5538055271899793e-06,10.586546897888184,1.0,0.00941390823572874,29.79767132311149
5600,1.6627209333819337e-06,10.610060691833496,1.0,0.01002125721424818,29.770972650520633
5700,7.595524493808625e-07,10.7006254196167,1.0,0.01017309445887804,29.826382015592863
5800,3.2684371831237513e-07,10.844478607177734,1.0,0.01078044343739748,29.949276393524965
5900,1.5852342016842158e-07,10.917393684387207,1.0,0.01047676894813776,30.032365232567145
6000,1.0417614504376616e-07,10.898703575134277,1.0,0.00941390823572874,30.03203615732888
6100,6.405967667433288e-08,10.871210098266602,1.0,0.00986941996961832,30.029743020938096
6200,0.0010671368800103664,10.534554481506348,1.0,0.0063771638087928295,30.80941029652822
6300,0.0003183610097039491,10.494190216064453,1.0,0.007895535789430141,30.554125197774706
