step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.59588623046875,4.598238945007324,0.010272759012877941,0.00971758272498846,21.745498805321443
100,0.06860280781984329,5.222067356109619,1.0,0.1667172759771347,26.060142468892334
200,0.007179718930274248,5.471158504486084,1.0,0.19693288207054138,26.951240952016764
300,0.0019634002819657326,5.650230407714844,1.0,0.20725782215595245,27.43620740900196
400,0.0006146926898509264,5.833643913269043,1.0,0.2169754058122635,27.880133145130213
500,0.0002020373212872073,6.030816078186035,1.0,0.2248709350824356,28.315828070380523
600,6.787622260162607e-05,6.2427449226379395,1.0,0.22836320102214813,28.752607117969188
700,2.309026058355812e-05,6.46661376953125,1.0,0.23200729489326477,29.193025531339874
800,7.925885256554466e-06,6.70045280456543,1.0,0.2353477030992508,29.636991423387567
900,2.737037902988959e-06,6.9418439865112305,1.0,0.23777709901332855,30.08149938629985
1000,9.55067321228853e-07,7.18429708480835,1.0,0.23914363980293274,30.520406457651355
1100,0.0005145288305357099,7.405002593994141,1.0,0.21044640243053436,31.315797766752713
1200,0.00018938716675620526,7.415994644165039,1.0,0.22046765685081482,31.397296464471072
1300,7.688211917411536e-05,7.436252117156982,1.0,0.22654114663600922,31.4938684629243
1400,3.1085179216461256e-05,7.473020553588867,1.0,0.23352566361427307,31.610991523231874
1500,1.2457378943508957e-05,7.53307580947876,1.0,0.23883996903896332,31.750214997068394
1600,4.975779575033812e-06,7.619034290313721,1.0,0.24248406291007996,31.91291723399287
1700,1.9823428374365903e-06,7.730661869049072,1.0,0.2447616159915924,32.10108236338192
1800,7.74163311234588e-07,7.866959571838379,1.0,0.24795019626617432,32.31585339092231
1900,2.854604019830731e-07,8.014287948608398,1.0,0.24840570986270905,32.54485710936486
2000,1.1008804534640149e-07,8.095763206481934,1.0,0.24962040781974792,32.7170074059839
2100,5.840114170041488e-08,8.081682205200195,1.0,0.2511387765407562,32.803574954502665
2200,4.560609312420638e-08,7.981631278991699,1.0,0.25022774934768677,32.872127989396276
2300,4.6450651325358194e-08,7.843949794769287,1.0,0.25144246220588684,32.96778881187883
2400,0.00040323100984096527,8.124719619750977,1.0,0.21014273166656494,33.51623173740531
2500,0.0001307771453866735,8.097511291503906,1.0,0.2233525663614273,33.57528948210006
2600,5.1119423005729914e-05,8.09111213684082,1.0,0.23064075410366058,33.639986479542976
2700,2.0187138943583705e-05,8.097264289855957,1.0,0.23808078467845917,33.71649131379284
2800,7.91950060374802e-06,8.116113662719727,1.0,0.24369876086711884,33.805948653041035
2900,3.085078105868888e-06,8.150233268737793,1.0,0.2491648942232132,33.90891857667467
3000,1.1911630508620874e-06,8.202513694763184,1.0,0.2540237009525299,34.02628692166056
3100,4.479954327507585e-07,8.274192810058594,1.0,0.2582751214504242,34.15744341436622
3200,1.5839673039863555e-07,8.342184066772461,1.0,0.2617673873901367,34.282592194301486
3300,6.726899215436788e-08,8.323514938354492,1.0,0.26237472891807556,34.347976668249174
3400,4.7759719734585815e-08,8.190550804138184,1.0,0.2643486261367798,34.38426743144003
3500,4.598615177542342e-08,7.9465789794921875,1.0,0.26677802205085754,34.452147650463225
3600,4.6155054889140956e-08,7.717061996459961,1.0,0.2658669948577881,34.587163848045265
3700,0.0010117624187842011,8.207911491394043,1.0,0.20877619087696075,35.066812305649364
3800,0.00017230154480785131,8.175860404968262,1.0,0.22714850306510925,35.12243774350275
3900,6.604443478863686e-05,8.181487083435059,1.0,0.23732158541679382,35.16246460902856
4000,2.6082052499987185e-05,8.187034606933594,1.0,0.2429395616054535,35.20988048121198
4100,1.0278485206072219e-05,8.189955711364746,1.0,0.2523534893989563,35.26580677226737
4200,4.0288236959895585e-06,8.194473266601562,1.0,0.2588824927806854,35.33079284894486
4300,1.5660613144063973e-06,8.207830429077148,1.0,0.26389309763908386,35.40543438097457
4400,5.983264941278321e-07,8.236052513122559,1.0,0.2693592607975006,35.49012431009973
4500,2.16713416989478e-07,8.272994041442871,1.0,0.2740662097930908,35.5787008674801
4600,8.580703081406682e-08,8.252463340759277,1.0,0.2737625241279602,35.63971057503894
4700,6.359516646625707e-08,8.068212509155273,1.0,0.2771029472351074,35.67774597460788
4800,6.169491229002233e-08,7.727534770965576,1.0,0.2799878418445587,35.75802256746596
4900,5.911901368449435e-08,7.397369861602783,1.0,0.28196173906326294,35.918261824042126
5000,5.341825115579013e-08,7.212965965270996,1.0,0.280139684677124,36.16273125471645
5100,0.00021902690059505403,7.637844562530518,1.0,0.26829639077186584,36.575031734415795
