step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.614956378936768,4.607473850250244,0.00807823147624731,0.009352415800094604,21.743248848842953
100,0.09841418266296387,4.9711833000183105,1.0,0.19696755707263947,23.911261079976125
200,0.018170980736613274,4.910000324249268,1.0,0.23012611269950867,23.12577620316961
300,0.010236606933176517,5.048027515411377,1.0,0.23763638734817505,23.14447411676364
400,0.006891854573041201,4.992958068847656,1.0,0.2408955693244934,22.3904845452747
500,0.0032778875902295113,5.136251926422119,1.0,0.24245430529117584,22.587759780194297
600,0.001405366463586688,5.325292587280273,1.0,0.24401304125785828,23.38436782201872
700,0.008648253977298737,5.156683921813965,1.0,0.24075385928153992,23.502010990958606
800,0.009412210434675217,4.857280254364014,1.0,0.24259600043296814,22.675157760728645
900,0.013148637488484383,4.794042110443115,1.0,0.24302111566066742,23.550672696149892
1000,0.013031885027885437,4.576733589172363,1.0,0.2461385875940323,23.18497586091061
1100,0.005888518411666155,4.611133098602295,1.0,0.2484058439731598,24.229472096450202
1200,0.0024345412384718657,4.675414085388184,1.0,0.25152331590652466,25.465946126200603
1300,0.0010151652386412024,4.742152214050293,1.0,0.25591611862182617,26.735009189126668
1400,0.0004271283687558025,4.812989234924316,1.0,0.25903359055519104,28.017273373301897
1500,0.587018609046936,5.895744800567627,0.8873299360275269,0.1322091519832611,29.68659599935569
1600,0.009518989361822605,3.871633529663086,1.0,0.27320390939712524,28.26638071293828
1700,0.01073555275797844,3.6193885803222656,1.0,0.27561286091804504,27.237935785387048
1800,0.0218331441283226,2.8127248287200928,1.0,0.32549241185188293,27.57316779285708
1900,0.11238766461610794,3.047269582748413,0.9970238208770752,0.3147229552268982,27.32728074888354
2000,0.0266626738011837,1.7392250299453735,1.0,0.5213263630867004,27.398637097408113
2100,0.017704952508211136,1.5301529169082642,1.0,0.5782910585403442,27.449990198760155
2200,0.007595101371407509,1.126659870147705,1.0,0.6980303525924683,28.378197006716206
2300,0.003162212437018752,0.7542008757591248,1.0,0.805016279220581,29.43567609076797
2400,0.0013158584479242563,0.46504759788513184,1.0,0.8889046311378479,30.528856189814476
2500,0.0005471892072819173,0.25141599774360657,1.0,0.9498370289802551,31.609991516128016
2600,0.007355870213359594,0.18297575414180756,1.0,0.9815785884857178,31.306646942643624
2700,0.006497159134596586,0.11329144984483719,1.0,0.9961740374565125,29.638515751182393
2800,0.003533386392518878,0.042449671775102615,1.0,0.9998583197593689,29.577065422005397
2900,0.001506553846411407,0.012599188834428787,1.0,1.0,30.132292007682878
3000,0.0006360378465615213,0.003797271754592657,1.0,1.0,30.788162353901388
3100,0.00027332614990882576,0.0012406496098265052,1.0,1.0,31.530121706711117
3200,0.01695140451192856,0.06878666579723358,1.0,0.9960322976112366,32.89273696659019
3300,0.002892458578571677,0.00816602073609829,1.0,1.0,30.470832807034125
3400,0.003509975504130125,0.007974563166499138,1.0,1.0,29.160637976471953
3500,0.0017077323282137513,0.0038643726147711277,1.0,1.0,29.55199633487175
3600,0.0007496405160054564,0.0016438850434496999,1.0,1.0,30.356689635301674
3700,0.0003263226244598627,0.0006761017721146345,1.0,1.0,31.282181449904613
