step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.595738887786865,4.59813117980957,0.010204081423580647,0.009777525439858437,21.745498805321443
100,0.059540510177612305,5.594515323638916,1.0,0.09678333252668381,25.751987684344314
200,0.007584275212138891,5.8986921310424805,1.0,0.12228992581367493,26.370598487623344
300,0.0022196704521775246,6.095779895782471,1.0,0.13419300317764282,26.667335017108048
400,0.0007313792011700571,6.2980756759643555,1.0,0.14326201379299164,26.946612764021616
500,0.0002498821704648435,6.514758110046387,1.0,0.14963865280151367,27.238265915301092
600,8.666887151775882e-05,6.745882987976074,1.0,0.15516509115695953,27.54925364069057
700,3.034016481251456e-05,6.989240646362305,1.0,0.1585659682750702,27.880606258900198
800,1.070166126737604e-05,7.242610454559326,1.0,0.16182513535022736,28.23106854003468
900,3.803995696216589e-06,7.502926349639893,1.0,0.16480091214179993,28.596938361430556
1000,1.3604649211629294e-06,7.763545513153076,1.0,0.1680600792169571,28.967553890447
1100,0.025086387991905212,8.620217323303223,1.0,0.07963723689317703,29.83467914890647
1200,0.0007318297284655273,8.45024585723877,1.0,0.11761371791362762,29.82961652043195
1300,0.00031150795985013247,8.339797019958496,1.0,0.12824146449565887,29.631347702244337
1400,0.00013434718130156398,8.227014541625977,1.0,0.13858580589294434,29.464285656646844
1500,5.776791294920258e-05,8.12773323059082,1.0,0.14921355247497559,29.33447146308954
1600,2.5021152396220714e-05,8.065134048461914,1.0,0.16012470424175262,29.249319039055894
1700,1.090697060135426e-05,8.057019233703613,1.0,0.16735155880451202,29.218475329190532
1800,4.734095455205534e-06,8.111274719238281,1.0,0.1725945919752121,29.251692581219917
1900,2.0200172912154812e-06,8.227004051208496,1.0,0.1750035434961319,29.353526903113558
2000,8.345659807673655e-07,8.391695976257324,1.0,0.17571206390857697,29.51391576018427
2100,3.266090686793177e-07,8.574496269226074,1.0,0.17783761024475098,29.698238705240865
2200,1.399897939791117e-07,8.712353706359863,1.0,0.17769590020179749,29.82030815582516
2300,4.8707530453384607e-08,8.759052276611328,1.0,0.1771290898323059,29.866280581744196
2400,2.3365423373888916e-08,8.669612884521484,1.0,0.18024656176567078,29.77329459693861
2500,0.00035377699532546103,9.232870101928711,1.0,0.11888904869556427,30.405579956230167
2600,0.00013335338735487312,9.092859268188477,1.0,0.13419300317764282,30.1649676900398
2700,6.08668451604899e-05,8.946959495544434,1.0,0.14382882416248322,29.943118495320945
2800,2.7585350835579447e-05,8.804949760437012,1.0,0.15431486070156097,29.750719016165736
2900,1.251023422810249e-05,8.685394287109375,1.0,0.16182513535022736,29.594580480743396
3000,5.704437626263825e-06,8.607565879821777,1.0,0.16905200481414795,29.484264144312547
3100,2.5936085421562893e-06,8.584419250488281,1.0,0.17528694868087769,29.43092845823681
3200,1.1608705108301365e-06,8.61973762512207,1.0,0.17925463616847992,29.442733199386694
3300,4.975668730367033e-07,8.705066680908203,1.0,0.18123848736286163,29.515296183544766
3400,2.159147385327742e-07,8.78876781463623,1.0,0.18350574374198914,29.596501803868158
3500,8.636590109745157e-08,8.865180015563965,1.0,0.18492276966571808,29.657403047188772
3600,4.1966529806813924e-08,8.783573150634766,1.0,0.1864815056324005,29.60524827920298
3700,9.07247432735403e-09,8.701868057250977,1.0,0.18478107452392578,29.51131527230885
3800,0.0007411110564135015,9.40669059753418,1.0,0.11506305634975433,30.370444082336913
3900,0.0001997496437979862,9.27446460723877,1.0,0.1324925571680069,30.135332391193728
4000,9.065002086572349e-05,9.123382568359375,1.0,0.14340370893478394,29.904465479671636
4100,4.062853258801624e-05,8.966169357299805,1.0,0.1538897603750229,29.699902028275826
4200,1.810481262509711e-05,8.821268081665039,1.0,0.1604081094264984,29.52678220181873
4300,8.153519047482405e-06,8.7102689743042,1.0,0.1703273355960846,29.392847073868435
4400,3.7222382616164396e-06,8.64942455291748,1.0,0.17826271057128906,29.309522098564457
4500,1.7017708842104184e-06,8.64952564239502,1.0,0.18123848736286163,29.289625810560615
4600,7.638106467311445e-07,8.714738845825195,1.0,0.18478107452392578,29.33950893266671
4700,3.263555470311985e-07,8.814068794250488,1.0,0.186623215675354,29.43948491774367
4800,1.436390562048473e-07,8.904769897460938,1.0,0.18804024159908295,29.519373978218194
4900,5.428278981867152e-08,8.902152061462402,1.0,0.18874876201152802,29.550358535571135
5000,4.414595267121513e-08,8.781042098999023,1.0,0.18988238275051117,29.48024949761758
5100,0.017276635393500328,9.430471420288086,1.0,0.09069009125232697,30.16769960265599
5200,0.0005232794210314751,9.285157203674316,1.0,0.1276746541261673,30.055909879919728
5300,0.00022956673637963831,9.17286205291748,1.0,0.1397194266319275,29.81634526232141
5400,9.931840759236366e-05,9.037431716918945,1.0,0.15034717321395874,29.599041531586657
5500,4.237758548697457e-05,8.885814666748047,1.0,0.16154173016548157,29.406819321412645
5600,1.8356842701905407e-05,8.7430419921875,1.0,0.16905200481414795,29.244653027060398
5700,8.17314321466256e-06,8.634157180786133,1.0,0.1774124950170517,29.121696694526467
5800,3.7198076370259514e-06,8.574433326721191,1.0,0.18251381814479828,29.051186068814864
5900,1.7058262073987862e-06,8.570327758789062,1.0,0.18591469526290894,29.04786229823535
6000,7.62847889745899e-07,8.62289810180664,1.0,0.1893155723810196,29.1197171333599
6100,3.257474361362256e-07,8.71364974975586,1.0,0.1912994235754013,29.248037584889232
6200,1.4617326371535455e-07,8.78980827331543,1.0,0.19229134917259216,29.354281734144706
6300,5.570194616666413e-08,8.82795524597168,1.0,0.19484199583530426,29.428328534526845
6400,3.208310772606637e-08,8.716246604919434,1.0,0.1962590366601944,29.385842988659743
6500,2.762289419422359e-08,8.64103889465332,1.0,0.19470030069351196,29.36065912492426
6600,0.004776018671691418,9.330326080322266,1.0,0.11194558441638947,30.141312975608894
6700,0.0001186475928989239,9.218735694885254,1.0,0.14963865280151367,30.099200333967058
6800,5.486213558469899e-05,9.092840194702148,1.0,0.1606915146112442,29.8560164234445
6900,2.5683262720122002e-05,8.95455551147461,1.0,0.17103585600852966,29.63785144101653
7000,1.1870757589349523e-05,8.815372467041016,1.0,0.17897123098373413,29.451348818827345
7100,5.4946058298810385e-06,8.696331024169922,1.0,0.18719002604484558,29.304649896548
7200,2.5662391180958366e-06,8.617814064025879,1.0,0.19342496991157532,29.20914332318844
7300,1.2043068409184343e-06,8.591628074645996,1.0,0.19569222629070282,29.178292389473608
7400,5.580330935117672e-07,8.621298789978027,1.0,0.19696755707263947,29.22129352311745
7500,2.5392790803380194e-07,8.675728797912598,1.0,0.19795946776866913,29.313579662011875
7600,1.14799739492355e-07,8.737832069396973,1.0,0.20022672414779663,29.402920435207434
7700,5.3066369076759656e-08,8.700406074523926,1.0,0.20051012933254242,29.449490270856867
7800,3.983779350846817e-08,8.57805347442627,1.0,0.20192717015743256,29.44424633013943
7900,4.1155580277063564e-08,8.475379943847656,1.0,0.20206886529922485,29.46747209573439
8000,0.0010667560854926705,9.331536293029785,1.0,0.12852486968040466,30.4174967451088
8100,0.0002408167056273669,9.212421417236328,1.0,0.14567096531391144,30.17185415066772
8200,0.00010735635441960767,9.064697265625,1.0,0.15686552226543427,29.92483286942953
8300,4.7386143705807626e-05,8.89724349975586,1.0,0.16664305329322815,29.6999669204517
8400,2.1072128220112063e-05,8.724353790283203,1.0,0.1775542050600052,29.502250559335653
8500,9.571250302542467e-06,8.571535110473633,1.0,0.18577298521995544,29.339816865443993
8600,4.453559085959569e-06,8.459636688232422,1.0,0.19257475435733795,29.224647554229747
8700,2.1102348455315223e-06,8.401578903198242,1.0,0.19781777262687683,29.172575313845652
8800,9.964511491489247e-07,8.406499862670898,1.0,0.2009352445602417,29.20058935477844
8900,4.5144426508159086e-07,8.4729585647583,1.0,0.2030607908964157,29.312001173665646
