step,train_loss,test_loss,train_acc,test_acc,weight_norm
0,4.609801769256592,4.609318256378174,0.01452355645596981,0.00986941996961832,21.743248848842953
100,0.0903237909078598,6.407903671264648,1.0,0.003947767894715071,25.865214394779915
200,0.009112048894166946,7.045187473297119,1.0,0.00516246585175395,26.671090815981582
300,0.0025717734824866056,7.393823146820068,1.0,0.00531430309638381,27.016484980173942
400,0.000833899830467999,7.720910549163818,1.0,0.00576981483027339,27.330317282489887
500,0.0002830310259014368,8.052140235900879,1.0,0.007136350031942129,27.651579015076805
600,9.782344568520784e-05,8.392516136169434,1.0,0.007288187276571989,27.99034819686256
700,3.4154316381318495e-05,8.742683410644531,1.0,0.0077436985448002815,28.34860527639324
800,1.2011433682346251e-05,9.102280616760254,1.0,0.007591861300170422,28.725233803448827
900,4.563386482914211e-06,9.451659202575684,1.0,0.007591861300170422,29.115465433299924
1000,0.0017128594918176532,9.53927993774414,1.0,0.003795930650085211,29.750051179856744
1100,0.0006961665931157768,9.50379467010498,1.0,0.0044032796286046505,29.546360765136125
1200,0.0003077801375184208,9.460211753845215,1.0,0.00546614034101367,29.372171396698647
1300,0.000138537710881792,9.433045387268066,1.0,0.00546614034101367,29.239055595738332
1400,6.356177618727088e-05,9.44566822052002,1.0,0.00561797758564353,29.160443930123485
1500,2.9266542696859688e-05,9.519571304321289,1.0,0.00607348931953311,29.153596320570962
1600,1.322870775766205e-05,9.671211242675781,1.0,0.0065290010534226894,29.234749246217227
1700,5.753908226324711e-06,9.907917976379395,1.0,0.006984512787312269,29.410777560987647
1800,2.3827465156500693e-06,10.223187446594238,1.0,0.007440024521201849,29.67185023266685
1900,9.365293180962908e-07,10.590747833251953,1.0,0.0077436985448002815,29.98699999036986
2000,3.5040682178077986e-07,10.963995933532715,1.0,0.008047373034060001,30.305507965106585
2100,1.5810114462055935e-07,11.154040336608887,1.0,0.008958396501839161,30.47239981274639
2200,1.0852561871388389e-07,11.223298072814941,1.0,0.008958396501839161,30.500847317753358
2300,0.00033541544689796865,11.236783027648926,1.0,0.00622532656416297,30.986303199556065
2400,0.00012619620247278363,11.150168418884277,1.0,0.00576981483027339,30.723525966173437
2500,5.90253112022765e-05,11.055500030517578,1.0,0.00592165207490325,30.476345921857437
2600,2.7605177820078097e-05,10.967235565185547,1.0,0.00561797758564353,30.25434706664149
2700,1.3010671864321921e-05,10.893537521362305,1.0,0.006680838298052549,30.0648562378382
2800,6.250205842661671e-06,10.849982261657715,1.0,0.007136350031942129,29.9190755459121
2900,3.041160880457028e-06,10.856656074523926,1.0,0.007288187276571989,29.83337854862852
3000,1.4585916687792633e-06,10.935874938964844,1.0,0.007440024521201849,29.82663758732839
3100,6.601903237424267e-07,11.099588394165039,1.0,0.007288187276571989,29.906427006788732
3200,2.7878837727257633e-07,11.301409721374512,1.0,0.006984512787312269,30.03489382488168
3300,1.4006984372372244e-07,11.374617576599121,1.0,0.0077436985448002815,30.08221232619094
3400,9.480157103780584e-08,11.393573760986328,1.0,0.007136350031942129,30.06843422505304
3500,5.468508845751785e-08,11.360215187072754,1.0,0.007591861300170422,30.048670630550575
3600,5.485399867666274e-08,11.274453163146973,1.0,0.0063771638087928295,30.021770806357964
3700,0.0006111192051321268,11.391819953918457,1.0,0.004251442383974791,30.68951133258082
3800,0.00024421067791990936,11.332620620727539,1.0,0.00485879136249423,30.446335580738083
